央视,#genre#
新疆卫视,http://117.148.179.183/PLTV/88888888/224/3221231451/index.m3u8#http://183.207.248.134/ott.js.chinamobile.com/PLTV/3/224/3221225523/index.m3u8#http://183.207.249.173/ott.js.chinamobile.com/PLTV/3/224/3221225844/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225534/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225725/index.m3u8#http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000592&playtoken=ABCDEFGH&auth=no
西藏卫视,http://183.207.249.137/ott.js.chinamobile.com/PLTV/3/224/3221226376/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225562/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225723/index.m3u8#http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
海南卫视,http://183.207.249.200/ott.js.chinamobile.com/PLTV/3/224/3221225810/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8#http://39.134.65.183/PLTV/88888888/224/3221225869/1.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225548/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225722/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls#http://iptv.tvfix.org/hls/lyhd.m3u8#http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8


香港,#genre#
凤凰中文,http://39.135.49.209:6610/PLTV/88888888/224/3221227222/1.m3u8?servicetype=1$闽移动FHD#http://59.44.10.113:9901/tsfile/live/1079_1.m3u8#http://59.44.10.116:9901/tsfile/live/1022_1.m3u8#http://hkss3.phoenixtv.com/fs/pcc.stream/.m3u8#http://hkss3.phoenixtv.com:1935/fs/pcc.stream/playlist.m3u8#http://iptv.tvfix.org/hls/fhzw.m3u8#http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8#http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8#http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000044&playtoken=ABCDEFGH&auth=no#https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,http://39.135.49.209:6610/PLTV/88888888/224/3221227226/1.m3u8?servicetype=1$闽移动FHD#http://59.44.10.113:9901/tsfile/live/1078_1.m3u8#http://59.44.10.116:9901/tsfile/live/1021_1.m3u8#http://hkss3.phoenixtv.com/fs/pic.stream/.m3u8#http://hkss3.phoenixtv.com:1935/fs/pic.stream/playlist.m3u8#http://iptv.tvfix.org/hls/fhzx.m3u8#http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8#http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000045&playtoken=ABCDEFGH&auth=no#https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://59.44.10.113:9901/tsfile/live/1080_1.m3u8#http://59.44.10.116:9901/tsfile/live/1023_1.m3u8#http://hkss3.phoenixtv.com/fs/phk.stream/.m3u8#http://hkss3.phoenixtv.com:1935/fs/phk.stream/playlist.m3u8
凤凰电影,http://iptv.tvfix.org/hls/fhdy.m3u8

体育,#genre#
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8#http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
五星体育频道,http://111.40.196.25/PLTV/88888888/224/3221225503/index.m3u8
劲爆体育,http://111.40.196.9/PLTV/88888888/224/3221225505/index.m3u8#http://iptv.tvfix.org/hls/jbtyhd.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/2300000/mnf.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000116&playtoken=ABCDEFGH&auth=no
杭州少儿体育,http://112.17.40.247/PLTV/88888888/224/3221229316/index.m3u8
五星体育,http://112.25.48.69/live/program/live/ssty/4000000/mnf.m3u8#http://140.207.241.2:8080/live/program/live/ssty/4000000/mnf.m3u8#http://iptv.tvfix.org/hls/wxtyhd.m3u8
杭州青少体育,http://117.148.179.133/PLTV/88888888/224/3221229316/index.m3u8
CCTV5,http://117.148.179.142/PLTV/88888888/224/3221232440/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8#http://iptv.tvfix.org/hls/cctv5hd.m3u8#http://iptv.tvfix.org/hls/cctv5phd.m3u8
PP体育,http://117.148.179.172/PLTV/88888888/224/3221231778/index.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1003_1.m3u8
SiTV劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
咪咕体育1,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
智林体育,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
澳门体育,http://61.244.22.4/ch4/sport_ch4.live/master.m3u8
北京体育广播,http://audiolive.rbc.cn:1935/live/fm1025/96K/tzwj_video.m3u8
浙江·杭州体育,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8
杭州体育,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
山东体育休闲广播,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
青岛音乐体育广播,http://video11.qtv.com.cn/zhiboytgb-sd/manifest.m3u8
CCTV风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231547/index.m3u8#http://42.176.185.28:9901/tsfile/live/1017_1.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000576&playtoken=ABCDEFGH&auth=no
SiTV魅力足球,http://140.207.241.2:8080/live/program/live/mlyyhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000577&playtoken=ABCDEFGH&auth=no
IPTV足球,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226347/1.m3u8$陕西移动SD2
eurosport1,http://213.151.233.20:8000/dna-6069-tv-pc/hls/4001v105.m3u8
SPORT,http://dmitnthvll.cdn.mangomolo.com/dubaisports/smil:dubaisports.smil/chunklist.m3u8

音乐,#genre#
CCTV15,http://112.74.200.9:88/tv000000/m3u8.php?/migu/673168223#http://117.148.179.169/PLTV/88888888/224/3221231693/index.m3u8#http://iptv.tvfix.org/hls/cctv15hd.m3u8
CCTV风云音乐,http://42.176.185.28:9901/tsfile/live/1024_1.m3u8
台湾古典音乐,http://59.120.88.155:8000/live.mp3
湖南音乐之声·芒果音乐,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
山西音乐广播,http://hiradio.win/cutv.php?id=sxyygb
太原音乐广播,http://hiradio.win/cutv.php?id=tyyygb
常州音乐广播,http://hiradio.win/cz.php?id=fm935
苏州都市音乐广播,http://hiradio.win/szradio.php?id=szdsyygb
扬州经济音乐广播,http://hiradio.win/yz.php?id=jjyy
宁波音乐广播,http://ihzlh.linker.cc/ihzlh/zjnb_ts02_986.m3u8
绍兴私家车音乐广播,http://live.shaoxing.com.cn/audio/s10001-xq3/index.m3u8
好消息亲近神诗歌音乐,http://live.streamingfast.net/osmflivech6.m3u8
CNR 音乐之声,http://live.xmcdn.com/live/12/64.m3u8#http://ls.qingting.fm/live/388.m3u8#http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
CNR 经典音乐广播,http://live.xmcdn.com/live/13/64.m3u8#http://ls.qingting.fm/live/389.m3u8#http://ngcdn004.cnr.cn/live/dszs/index.m3u8
烟台音乐广播,http://live.yantaitv.cn/live/899686f2687848cdbe62b1c27f3b3fc1/111dcc2035384c579cb79a260591a4ea.m3u8
福州音乐广播,http://live.zohi.tv/audio/s10001-FM893/index.m3u8
厦门音乐广播,http://live2.kxm.xmtv.cn/aac_xmyy/playlist.m3u8
音乐MusicTop,http://live-edge01.telecentro.net.ar/live/smil:musictop.smil/chunklist_w538311571_b364000_sleng.m3u8
新疆音乐广播MixFM1039,http://livehywaudio2.chinamcache.com/xjtvs/gb06.m3u8?auth_key=1701481179-0-0-f5b0844d2432e7a4c6458ae7152483ba
CNR经典音乐广播,http://liveop.cctv.cn/hls/jdyygb192/playlist.m3u8
CNR音乐之声,http://liveop.cctv.cn/hls/yyzs192/playlist.m3u8
古典音乐,http://play.redefine.ltd/Stream2/FM1058-2.m3u8
宜昌音乐生活广播,http://playfmaliyun.3xgd.com/fm/qct.m3u8
心灵音乐馆,http://play-radio-stream3.hndt.com/now/AFqvb0VX/playlist.m3u8
哈尔滨古典音乐广播,http://pull.hrbtv.net/tv/12.m3u8
福建汽车音乐广播,http://satellitepull.cnr.cn/live/wx32fjdnyygb/playlist.m3u8
广西音乐广播,http://satellitepull.cnr.cn/live/wx32gxwygb/playlist.m3u8
贵州音乐广播,http://satellitepull.cnr.cn/live/wx32gzyygb/playlist.m3u8
黑龙江音乐广播,http://satellitepull.cnr.cn/live/wx32hljyygb/playlist.m3u8
楚天音乐广播,http://satellitepull.cnr.cn/live/wx32hubctyygb/playlist.m3u8
湖北经典音乐广播,http://satellitepull.cnr.cn/live/wx32hubyygb/playlist.m3u8
湖南文艺广播·摩登音乐,http://satellitepull.cnr.cn/live/wx32hunwygb/playlist.m3u8
江西音乐广播,http://satellitepull.cnr.cn/live/wx32jiangxyygb/playlist.m3u8
江苏经典流行音乐广播,http://satellitepull.cnr.cn/live/wx32jsjdlxyy/playlist.m3u8
江苏音乐广播,http://satellitepull.cnr.cn/live/wx32jsyygb/playlist.m3u8
内蒙古音乐之声,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
青海交通音乐广播,http://satellitepull.cnr.cn/live/wx32qhjtyygb/playlist.m3u8
安徽音乐广播,http://satellitepull.cnr.cn/live/wxahyygb/playlist.m3u8
广东音乐之声,http://satellitepull.cnr.cn/live/wxgdyyzs/playlist.m3u8
海南音乐广播,http://satellitepull.cnr.cn/live/wxhainyygb/playlist.m3u8
河北音乐广播,http://satellitepull.cnr.cn/live/wxhebyygb/playlist.m3u8
宁夏音乐广播,http://satellitepull.cnr.cn/live/wxnxyygb/playlist.m3u8
四川岷江音乐,http://satellitepull.cnr.cn/live/wxscmjyyt/playlist.m3u8
山东经典音乐广播,http://satellitepull.cnr.cn/live/wxsdshxxgb/playlist.m3u8
山东音乐广播,http://satellitepull.cnr.cn/live/wxsdyygb/playlist.m3u8
陕西音乐广播·快乐988,http://satellitepull.cnr.cn/live/wxsxxyygb/playlist.m3u8
云南音乐广播,http://satellitepull.cnr.cn/live/wxynyygb/playlist.m3u8
浙江音乐调频·动听968,http://satellitepull.cnr.cn/live/wxzj968/playlist.m3u8
武汉音乐广播,http://stream.appwuhan.com/yypdzb/sd/live.m3u8
惠州音乐广播,http://stream.hztvmg.com/test17/playlist.m3u8
中广音乐网,http://stream.rcs.revma.com/ks4vsmg3qtzuv
西安音乐综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
民谣音乐,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
格莱美音乐,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
音乐榜,http://txtest-xp2p.p2p.huya.com/src/1099531740260-1099531740260-86382461021323264-2199063603976-10057-A-0-1.xs
音乐小石榴,http://txtest-xp2p.p2p.huya.com/src/1199512344405-1199512344405-5224693802798678016-2399024812266-10057-A-0-1.xs
青岛摩登音乐调频,http://video11.qtv.com.cn/zhibo886/manifest.m3u8
青岛音乐体育广播,http://video11.qtv.com.cn/zhiboytgb-sd/manifest.m3u8
GoodTV,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
MTVMistleYO!,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS08/master.m3u8
MTV僵尸舞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4

电影,#genre#
电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865#http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337#http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330#http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8#http://117.148.179.153/PLTV/88888888/224/3221231724/index.m3u8#http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8#http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8#http://118.26.120.36:55336/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key=0b292c335e5837e94f25985f7c35b1efe#http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8#http://39.134.135.81/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8?servicetype=1&icpid=88888888&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=OMDVq6b4lEslJm1UnEjrD67bT%2BdBi%2FstmegbNVdYPJSeBmMWSNPD7Wrrjb2ZDi7Um5UxWiZupPnRfM4wLeS74RrZe%2BRE99EyWRk%2B%2Fh2ZwKeBjD%2BfZ9Mz5UmtqpVNJkd9dPTPolsaS4II0YdOjxvNng%3D%3D%3A20201004145232%2C60D21CCCB8A5%2C112.64.2.198%2C20201004145232%2C10000100000000050000000003887498%2CA23CC1CD0AC72C120DCED3BED1AC1863%2C-1%2C0%2C1%2C-http://39.134.19.252:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://39.134.19.252:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://39.134.19.252:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://39.134.65.208/PLTV/88888888/224/3221225681/index.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225559/index.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225766/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225769/index.m3u8#http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
古天乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610#http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8#http://txtest-xp2p.p2p.huya.com/src/1394575539-1394575539-5989656331806572544-2789274534-10057-A-0-1.xs
成龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890#http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8#http://121.12.115.12/tx.rtmp.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.m3u8#http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3008/060/090/3008060090/media/3008060090_5009503734_56.mp4#http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.xs
张国荣,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526#http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112#http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8#http://epg.112114.xyz/douyu/3990812#http://txtest-xp2p.p2p.huya.com/src/1199530535515-1199530535515-5302824025326616576-2399061194486-10057-A-0-1.xs#https://65537ff319007c0310e1b87d7061588a.v.smtcdns.net/txpcdn.liveplay.egame.qq.com/live/3954_199681168.m3u8
周润发,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984#http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
李连杰,http://txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs
吴京,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8#http://txtest-xp2p.p2p.huya.com/src/1524434090-1524434090-6547394561457520640-3048991636-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/2293368312-2293368312-9849941897722724352-4586860080-10057-A-0-1.xs
刘德华,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648#http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8#http://epg.112114.xyz/douyu/2516864#http://epg.112114.xyz/douyu/8985415#http://txtest-xp2p.p2p.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.xs#http://zzy789.xyz/douyu1.php?id=8985415
沈腾,http://txtest-xp2p.p2p.huya.com/src/1388451796-1388451796-5963355055892463616-2777027048-10057-A-0-1.xs
葛优,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
恐怖,http://epg.112114.xyz/douyu/1165374#http://epg.112114.xyz/douyu/263824#http://epg.112114.xyz/douyu/310926#http://epg.112114.xyz/douyu/5129261#http://epg.112114.xyz/douyu/7353112#http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3009/124/506/3009124506/media/3009124506_5009447936_56.mp4#http://txtest-xp2p.p2p.huya.com/src/1099531752810-1099531752810-86436362860888064-2199063629076-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1199557791348-1199557791348-5419886936686854144-2399115706152-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1419693862-1419693862-6097538707621937152-3702724262-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1444492216-1444492216-6204046827046567936-4666044768-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1449698763-1449698763-6226408776136654848-2847699120-10057-A-0-1.xs#http://zzy789.xyz/douyu1.php?id=96577#https://65537ff319007c0310e1b87d7061588a.v.smtcdns.net/txpcdn.liveplay.egame.qq.com/live/3954_382971876.m3u8
僵尸,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504#http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5102/310/337/5102310337/media/5102310337_5008501286_455.mp4#http://txtest-xp2p.p2p.huya.com/src/1099531752788-1099531752788-86436268371607552-2199063629032-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1199515315044-1199515315044-5237452600151900160-2399030753544-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1449580415-1449580415-6225900475347107840-2847699190-10057-A-0-1.xs#https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-vqa4gUotM7X6wc.mp4#https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
科幻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865#http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8#http://epg.112114.xyz/douyu/6655271#http://epg.112114.xyz/douyu/7673566#http://epg.112114.xyz/douyu/8107217#http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8#http://txtest-xp2p.p2p.huya.com/src/1199512041525-1199512041525-5223392943104065536-2399024206506-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1199512401451-1199512401451-5224938813503045632-2399024926358-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1423782061-1423782061-6115097388626477056-2847687578-10057-A-0-1.xs#http://zzy789.xyz/douyu1.php?id=252802
动作,http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8#http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225671/index.m3u8#http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8$陕西移动FHD#http://39.134.19.252:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://39.135.138.58:18890/PLTV/88888888/224/3221225671/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225671/index.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1#http://epg.112114.xyz/douyu/1504768#http://epg.112114.xyz/douyu/5129261#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225671/index.m3u8#http://txtest-xp2p.p2p.huya.com/src/1099531752784-1099531752784-86436251191738368-2199063629024-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1199548705079-1199548705079-5380861708489195520-2399097533614-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1423782047-1423782047-6115097328496934912-2847687550-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1449698649-1449698649-6226408286510383104-2847699168-10057-A-0-1.xs#http://v.mp.haue.edu.cn/hls/chcatv.m3u8#https://65537ff319007c0310e1b87d7061588a.v.smtcdns.net/txpcdn.liveplay.egame.qq.com/live/3954_616645877.m3u8
武侠,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822#http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8#http://121.51.52.16/tx.hls.huya.com/src/1420294575-1420294575-6100118750311219200-3048991588-10057-A-0-1.m3u8#http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs
悬疑,http://121.51.52.16/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225717/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225717/index.m3u8#http://txtest-xp2p.p2p.huya.com/src/1445653515-1445653515-6209034568272445440-4362512954-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs

国际,#genre#
韩国·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8#http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8#http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国·EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8#http://ebsonair.ebs.co.kr:1935/ebs2familypc/familypc1m/playlist.m3u8#http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国·EBSE,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩国·EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国·GOODTV,http://mobliestream.c3tv.com:554/live/goodtv.sdp/playlist.m3u8
韩国·KBSWorld,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8
韩国·KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩国·MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国·MBC,https://5c3639aa99149.streamlock.net/live_TV/TV/playlist.m3u8
韩国·MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
韩国·SBSCJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国·SexyK-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
韩国·TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
韩国·阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国·阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩国·职业,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
日本·Animax HD,https://livecdn.fptplay.net/hda3/animaxport_hls.smil/chunklist.m3u8
日本·Animax HD,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/.m3u8
日本·Gunma TV,https://movie.mcas.jp/switcher/smil:mcas8.smil/master.m3u8
日本·NHK,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
日本·NHK,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日本·QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日本·ウェザーニュース,https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
日本·ウェザーニュース,http://movie.mcas.jp/mcas/wn1_2/master.m3u8
日本·宝石GSTV,https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/chunklist_w1860888413_b600000.m3u8
日本·全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
日本·声优广播,http://www.uniqueradio.jp/agplayerf/hls/Active.m3u8

景区直播,#genre#
全国风景总览,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
北京-南宫温泉休闲度假区,http://gcalic.v.myalicdn.com/gc/tyhjntyz_1/index.m3u8?contentid=2820180516001
北京-水立方,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw04_1/index.m3u8?contentid=2820180516001
北京-八达岭长城南七楼,http://gcalic.v.myalicdn.com/gc/bgws7_1/index.m3u8?contentid=2820180516001
北京-中央电视塔东,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
天津-天津之眼,https://gcalic.v.myalicdn.com/gc/tjhh01_1/index.m3u8?contentid=2820180516001
